time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,city
1637485200,2021-11-21 10:00,8.1,46.6,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.5,10.4,306,NW,1011.0,29.85,0.0,0.0,71,41,6.3,43.4,6.3,43.4,8.1,46.6,3.2,37.7,0,1,0,0,10.0,6.0,10.3,16.6,Amsterdam
1637488800,2021-11-21 11:00,9.0,48.2,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",7.4,11.9,309,NW,1011.0,29.85,0.03,0.0,66,56,7.2,44.9,7.2,44.9,9.0,48.2,2.9,37.3,0,21,0,0,10.0,6.0,10.5,16.9,Amsterdam
1637492400,2021-11-21 12:00,9.9,49.8,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.3,13.3,311,NW,1011.0,29.85,0.04,0.0,61,70,8.0,46.4,8.0,46.4,9.9,49.8,2.7,36.9,0,0,0,0,10.0,6.0,10.7,17.3,Amsterdam
1637496000,2021-11-21 13:00,9.7,49.5,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.1,13.1,311,NW,1011.0,29.84,0.02,0.0,62,73,7.8,46.0,7.8,46.0,9.7,49.5,2.9,37.2,0,21,0,0,10.0,6.0,10.8,17.4,Amsterdam
1637499600,2021-11-21 14:00,9.5,49.1,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.0,12.8,311,NW,1010.0,29.84,0.03,0.0,64,75,7.6,45.7,7.6,45.7,9.5,49.1,3.0,37.5,0,21,0,0,10.0,6.0,10.9,17.5,Amsterdam
1637503200,2021-11-21 15:00,9.3,48.7,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",7.8,12.6,310,NW,1010.0,29.83,0.04,0.0,65,78,7.4,45.3,7.4,45.3,9.3,48.7,3.2,37.8,0,0,0,0,10.0,6.0,11.0,17.6,Amsterdam
1637506800,2021-11-21 16:00,9.0,48.1,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.7,14.0,212,SSW,1011.0,29.85,0.02,0.0,68,82,6.8,44.2,6.8,44.2,9.0,48.1,3.5,38.2,0,21,0,0,10.0,6.0,12.4,19.9,Amsterdam
1637510400,2021-11-21 17:00,8.6,47.5,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",9.6,15.5,114,ESE,1012.0,29.87,0.07,0.0,71,87,6.2,43.2,6.2,43.2,8.6,47.5,3.7,38.7,1,80,0,0,10.0,6.0,13.8,22.2,Amsterdam
1637514000,2021-11-21 18:00,8.3,46.9,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",10.5,16.9,16,NNE,1012.0,29.89,0.09,0.0,74,91,5.6,42.1,5.6,42.1,8.3,46.9,4.0,39.2,0,0,0,0,10.0,6.0,15.2,24.5,Amsterdam
1637517600,2021-11-21 19:00,7.6,45.6,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",9.2,14.8,124,SE,1013.0,29.91,0.04,0.0,74,70,5.0,41.1,5.0,41.1,7.6,45.6,3.3,38.0,1,80,0,0,10.0,6.0,14.3,23.0,Amsterdam
1637521200,2021-11-21 20:00,6.8,44.3,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.8,12.6,232,SW,1014.0,29.93,0.0,0.0,74,49,4.5,40.0,4.5,40.0,6.8,44.3,2.7,36.8,0,1,0,0,10.0,6.0,13.4,21.6,Amsterdam
1637524800,2021-11-21 21:00,6.1,43.0,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.5,10.4,340,NNW,1014.0,29.95,0.0,0.0,75,28,3.9,39.0,3.9,39.0,6.1,43.0,2.0,35.6,0,0,0,0,10.0,6.0,12.5,20.2,Amsterdam
1637528400,2021-11-21 22:00,6.5,43.6,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.6,12.2,235,SW,1016.0,29.99,0.0,0.0,74,48,4.0,39.3,4.0,39.3,6.5,43.6,2.3,36.1,0,1,0,0,9.7,6.0,13.9,22.3,Amsterdam
1637532000,2021-11-21 23:00,6.8,44.3,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.7,14.0,130,SE,1017.0,30.03,0.07,0.0,74,67,4.2,39.5,4.2,39.5,6.8,44.3,2.6,36.7,0,21,0,0,9.3,5.0,15.2,24.5,Amsterdam
1637535600,2021-11-22 00:00,7.2,45.0,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.8,15.8,24,NNE,1018.0,30.06,0.09,0.0,74,87,4.3,39.7,4.3,39.7,7.2,45.0,2.9,37.2,0,0,0,0,9.0,5.0,16.6,26.6,Amsterdam
1637539200,2021-11-22 01:00,6.9,44.4,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",9.4,15.1,25,NNE,1019.0,30.08,0.04,0.0,75,86,4.0,39.2,4.0,39.2,6.9,44.4,2.7,36.9,0,21,0,0,9.3,5.0,16.3,26.2,Amsterdam
1637542800,2021-11-22 02:00,6.5,43.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",8.9,14.4,26,NNE,1019.0,30.1,0.0,0.0,75,86,3.7,38.7,3.7,38.7,6.5,43.8,2.5,36.5,0,2,0,0,9.7,6.0,16.0,25.7,Amsterdam
1637546400,2021-11-22 03:00,6.2,43.2,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",8.5,13.7,27,NNE,1020.0,30.11,0.0,0.0,76,85,3.4,38.1,3.4,38.1,6.2,43.2,2.3,36.1,0,0,0,0,10.0,6.0,15.7,25.2,Amsterdam
1637550000,2021-11-22 04:00,6.1,43.0,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",8.8,14.2,29,NNE,1021.0,30.14,0.0,0.0,75,57,3.2,37.8,3.2,37.8,6.1,43.0,2.0,35.5,0,2,0,0,10.0,6.0,16.0,25.8,Amsterdam
1637553600,2021-11-22 05:00,6.0,42.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.1,14.6,32,NNE,1021.0,30.16,0.0,0.0,73,28,3.0,37.4,3.0,37.4,6.0,42.8,1.6,34.9,0,0,0,0,10.0,6.0,16.4,26.4,Amsterdam
1637557200,2021-11-22 06:00,5.9,42.6,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.4,15.1,34,NE,1022.0,30.19,0.0,0.0,72,0,2.8,37.0,2.8,37.0,5.9,42.6,1.3,34.3,0,0,0,0,10.0,6.0,16.8,27.0,Amsterdam
1637560800,2021-11-22 07:00,5.9,42.6,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.4,15.1,37,NE,1023.0,30.21,0.0,0.0,71,0,2.8,37.0,2.8,37.0,5.9,42.6,1.1,33.9,0,0,0,0,10.0,6.0,16.6,26.6,Amsterdam
1637564400,2021-11-22 08:00,5.9,42.6,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.4,15.1,40,NE,1024.0,30.24,0.0,0.0,70,0,2.8,37.0,2.8,37.0,5.9,42.6,0.8,33.5,0,0,0,0,10.0,6.0,16.3,26.3,Amsterdam
1637568000,2021-11-22 09:00,5.9,42.6,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.4,15.1,43,NE,1025.0,30.27,0.0,0.0,69,0,2.8,37.0,2.8,37.0,5.9,42.6,0.6,33.1,0,0,0,0,10.0,6.0,16.1,25.9,Amsterdam
1637571600,2021-11-22 10:00,6.6,43.9,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.2,14.9,46,NE,1026.0,30.28,0.0,0.0,66,5,3.8,38.8,3.8,38.8,6.6,43.9,0.7,33.3,0,0,0,0,10.0,6.0,14.5,23.4,Amsterdam
1637575200,2021-11-22 11:00,7.4,45.3,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.1,14.6,49,NE,1026.0,30.3,0.0,0.0,63,10,4.7,40.5,4.7,40.5,7.4,45.3,0.9,33.6,0,0,0,0,10.0,6.0,13.0,20.9,Amsterdam
1637578800,2021-11-22 12:00,8.1,46.6,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.9,14.4,51,NE,1027.0,30.31,0.0,0.0,61,15,5.7,42.3,5.7,42.3,8.1,46.6,1.0,33.8,0,0,0,0,10.0,6.0,11.4,18.4,Amsterdam
1637582400,2021-11-22 13:00,8.1,46.5,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.4,13.6,46,NE,1027.0,30.32,0.0,0.0,62,39,5.8,42.4,5.8,42.4,8.1,46.5,1.2,34.2,0,0,0,0,10.0,6.0,11.0,17.6,Amsterdam
1637586000,2021-11-22 14:00,8.0,46.5,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",7.9,12.7,41,NE,1027.0,30.33,0.0,0.0,63,63,5.8,42.5,5.8,42.5,8.0,46.5,1.5,34.6,0,2,0,0,10.0,6.0,10.5,16.9,Amsterdam
1637589600,2021-11-22 15:00,8.0,46.4,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",7.4,11.9,36,NE,1027.0,30.34,0.0,0.0,64,87,5.9,42.6,5.9,42.6,8.0,46.4,1.7,35.1,0,0,0,0,10.0,6.0,10.1,16.2,Amsterdam
1637593200,2021-11-22 16:00,7.3,45.2,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",6.6,10.6,42,NE,1028.0,30.35,0.0,0.0,68,64,5.4,41.7,5.4,41.7,7.3,45.2,1.8,35.2,0,2,0,0,10.0,6.0,9.3,15.0,Amsterdam
1637596800,2021-11-22 17:00,6.7,44.0,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.7,9.2,47,NE,1029.0,30.37,0.0,0.0,72,41,4.8,40.7,4.8,40.7,6.7,44.0,1.9,35.4,0,0,0,0,10.0,6.0,8.6,13.8,Amsterdam
1637600400,2021-11-22 18:00,6.0,42.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.9,7.9,52,NE,1029.0,30.39,0.0,0.0,75,18,4.3,39.7,4.3,39.7,6.0,42.8,2.0,35.6,0,0,0,0,10.0,6.0,7.8,12.6,Amsterdam
1637604000,2021-11-22 19:00,5.3,41.6,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.6,7.4,59,ENE,1030.0,30.41,0.0,0.0,76,29,3.7,38.6,3.7,38.6,5.3,41.6,1.5,34.8,0,0,0,0,10.0,6.0,7.8,12.5,Amsterdam
1637607600,2021-11-22 20:00,4.7,40.4,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.3,7.0,66,ENE,1030.0,30.42,0.0,0.0,77,40,3.0,37.5,3.0,37.5,4.7,40.4,1.1,33.9,0,1,0,0,10.0,6.0,7.7,12.4,Amsterdam
1637611200,2021-11-22 21:00,4.0,39.2,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.0,6.5,73,ENE,1031.0,30.44,0.0,0.0,78,51,2.4,36.3,2.4,36.3,4.0,39.2,0.6,33.1,0,0,0,0,10.0,6.0,7.6,12.2,Amsterdam
1637614800,2021-11-22 22:00,5.2,41.4,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.9,6.2,138,SE,1031.0,30.43,0.0,0.0,78,67,3.9,39.0,3.9,39.0,5.2,41.4,1.8,35.2,0,1,0,0,10.0,6.0,7.2,11.5,Amsterdam
1637618400,2021-11-22 23:00,6.4,43.5,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.7,6.0,204,SSW,1030.0,30.43,0.0,0.0,78,84,5.3,41.6,5.3,41.6,6.4,43.5,2.9,37.3,0,3,0,0,10.0,6.0,6.7,10.8,Amsterdam
1637622000,2021-11-23 00:00,7.6,45.7,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.6,5.8,269,W,1030.0,30.42,0.0,0.0,78,100,6.8,44.2,6.8,44.2,7.6,45.7,4.1,39.4,0,0,0,0,10.0,6.0,6.3,10.1,Amsterdam
1637625600,2021-11-23 01:00,7.5,45.4,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.6,5.8,274,W,1030.0,30.42,0.0,0.0,82,92,6.6,43.9,6.6,43.9,7.5,45.4,4.6,40.3,0,3,0,0,10.0,6.0,6.5,10.4,Amsterdam
1637629200,2021-11-23 02:00,7.3,45.2,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",3.6,5.8,280,W,1030.0,30.42,0.03,0.0,86,85,6.5,43.6,6.5,43.6,7.3,45.2,5.2,41.3,0,21,0,0,10.0,6.0,6.7,10.8,Amsterdam
1637632800,2021-11-23 03:00,7.2,45.0,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",3.6,5.8,286,WNW,1030.0,30.42,0.04,0.0,90,77,6.3,43.3,6.3,43.3,7.2,45.0,5.7,42.3,0,0,0,0,10.0,6.0,6.9,11.2,Amsterdam
1637636400,2021-11-23 04:00,7.4,45.3,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",3.7,5.9,297,WNW,1030.0,30.41,0.02,0.0,90,85,6.5,43.6,6.5,43.6,7.4,45.3,5.8,42.5,0,21,0,0,10.0,6.0,6.9,11.2,Amsterdam
1637640000,2021-11-23 05:00,7.5,45.6,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.7,6.0,308,NW,1030.0,30.41,0.0,0.0,90,92,6.6,43.9,6.6,43.9,7.5,45.6,6.0,42.7,0,3,0,0,10.0,6.0,6.9,11.2,Amsterdam
1637643600,2021-11-23 06:00,7.7,45.9,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.8,6.1,320,NW,1030.0,30.41,0.0,0.0,90,100,6.8,44.2,6.8,44.2,7.7,45.9,6.1,43.0,0,0,0,0,10.0,6.0,6.9,11.2,Amsterdam
1637647200,2021-11-23 07:00,7.8,46.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.9,6.2,322,NW,1030.0,30.42,0.0,0.0,88,99,6.9,44.5,6.9,44.5,7.8,46.1,6.0,42.8,0,3,0,0,10.0,6.0,7.0,11.3,Amsterdam
1637650800,2021-11-23 08:00,8.0,46.3,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.0,6.4,324,NW,1030.0,30.43,0.0,0.0,87,98,7.1,44.7,7.1,44.7,8.0,46.3,5.9,42.6,0,3,0,0,10.0,6.0,7.1,11.4,Amsterdam
1637654400,2021-11-23 09:00,8.1,46.6,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.0,6.5,327,NNW,1031.0,30.44,0.0,0.0,86,97,7.2,45.0,7.2,45.0,8.1,46.6,5.8,42.4,0,0,0,0,10.0,6.0,7.2,11.5,Amsterdam
1637658000,2021-11-23 10:00,8.5,47.4,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",4.2,6.7,327,NNW,1031.0,30.44,0.0,0.0,83,89,7.6,45.7,7.6,45.7,8.5,47.4,5.7,42.3,0,3,0,0,10.0,6.0,7.2,11.5,Amsterdam
1637661600,2021-11-23 11:00,9.0,48.1,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.3,7.0,328,NNW,1031.0,30.44,0.0,0.0,80,81,8.1,46.5,8.1,46.5,9.0,48.1,5.7,42.2,0,2,0,0,10.0,6.0,7.2,11.5,Amsterdam
1637665200,2021-11-23 12:00,9.4,48.9,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.5,7.2,328,NNW,1031.0,30.44,0.0,0.0,77,73,8.5,47.3,8.5,47.3,9.4,48.9,5.6,42.1,0,0,0,0,10.0,6.0,7.2,11.5,Amsterdam
1637668800,2021-11-23 13:00,9.7,49.4,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.8,7.7,330,NNW,1031.0,30.43,0.0,0.0,77,64,8.7,47.7,8.7,47.7,9.7,49.4,5.8,42.4,0,2,0,0,10.0,6.0,7.4,11.9,Amsterdam
1637672400,2021-11-23 14:00,9.9,49.9,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.1,8.2,331,NNW,1030.0,30.42,0.0,0.0,76,55,8.9,48.0,8.9,48.0,9.9,49.9,5.9,42.7,0,1,0,0,10.0,6.0,7.6,12.2,Amsterdam
1637676000,2021-11-23 15:00,10.2,50.4,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.4,8.6,333,NNW,1030.0,30.42,0.0,0.0,76,46,9.1,48.4,9.1,48.4,10.2,50.4,6.1,43.0,0,0,0,0,10.0,6.0,7.8,12.6,Amsterdam
1637679600,2021-11-23 16:00,9.7,49.5,1,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.0,8.0,338,NNW,1030.0,30.42,0.0,0.0,79,56,8.7,47.7,8.7,47.7,9.7,49.5,6.2,43.2,0,1,0,0,10.0,6.0,7.7,12.4,Amsterdam
1637683200,2021-11-23 17:00,9.3,48.7,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.6,7.4,344,NNW,1030.0,30.42,0.0,0.0,82,66,8.3,46.9,8.3,46.9,9.3,48.7,6.3,43.3,0,2,0,0,10.0,6.0,7.5,12.1,Amsterdam
1637686800,2021-11-23 18:00,8.8,47.8,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.3,6.8,349,N,1030.0,30.42,0.0,0.0,85,75,7.9,46.2,7.9,46.2,8.8,47.8,6.4,43.5,0,0,0,0,10.0,6.0,7.4,11.9,Amsterdam
1637690400,2021-11-23 19:00,8.6,47.5,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.4,7.1,233,SW,1030.0,30.42,0.0,0.0,85,72,7.6,45.7,7.6,45.7,8.6,47.5,6.3,43.3,0,2,0,0,10.0,6.0,7.7,12.4,Amsterdam
1637694000,2021-11-23 20:00,8.4,47.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.5,7.3,117,ESE,1030.0,30.42,0.0,0.0,85,68,7.3,45.1,7.3,45.1,8.4,47.1,6.1,43.0,0,2,0,0,10.0,6.0,8.0,12.8,Amsterdam
1637697600,2021-11-23 21:00,8.2,46.8,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.7,7.6,1,N,1030.0,30.42,0.0,0.0,86,65,7.0,44.6,7.0,44.6,8.2,46.8,6.0,42.8,0,0,0,0,10.0,6.0,8.3,13.3,Amsterdam
1637701200,2021-11-23 22:00,7.5,45.4,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",3.7,5.9,3,N,1029.0,30.4,0.0,0.0,87,59,6.7,44.0,6.7,44.0,7.5,45.4,5.4,41.7,0,2,0,0,10.0,6.0,6.6,10.7,Amsterdam
1637704800,2021-11-23 23:00,6.7,44.1,0,"{'text': 'Encoberto', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.6,4.2,6,N,1029.0,30.38,0.0,0.0,87,52,6.3,43.4,6.3,43.4,6.7,44.1,4.8,40.6,0,1,0,0,10.0,6.0,5.0,8.0,Amsterdam
1637708400,2021-11-24 00:00,6.0,42.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.6,2.5,8,N,1028.0,30.35,0.0,0.0,88,46,6.0,42.8,6.0,42.8,6.0,42.8,4.2,39.6,0,0,0,0,10.0,6.0,3.4,5.4,Amsterdam
1637712000,2021-11-24 01:00,5.8,42.4,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.3,2.0,91,E,1027.0,30.34,0.0,0.0,88,46,5.8,42.4,5.8,42.4,5.8,42.4,4.0,39.2,0,1,0,0,10.0,6.0,2.7,4.3,Amsterdam
1637715600,2021-11-24 02:00,5.6,42.1,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.0,1.6,174,S,1027.0,30.33,0.0,0.0,88,47,5.6,42.1,5.6,42.1,5.6,42.1,3.8,38.8,0,1,0,0,10.0,6.0,2.0,3.2,Amsterdam
1637719200,2021-11-24 03:00,5.4,41.7,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",0.7,1.1,256,WSW,1027.0,30.32,0.0,0.0,88,47,5.4,41.7,5.4,41.7,5.4,41.7,3.6,38.5,0,0,0,0,10.0,6.0,1.3,2.2,Amsterdam
1637722800,2021-11-24 04:00,5.2,41.4,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.1,1.8,239,WSW,1026.0,30.3,0.0,0.0,88,44,5.2,41.4,5.2,41.4,5.2,41.4,3.4,38.2,0,1,0,0,10.0,6.0,2.3,3.7,Amsterdam
1637726400,2021-11-24 05:00,5.1,41.1,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.6,2.5,222,SW,1025.0,30.28,0.0,0.0,88,41,5.0,41.0,5.0,41.0,5.1,41.1,3.3,37.9,0,1,0,0,10.0,6.0,3.3,5.3,Amsterdam
1637730000,2021-11-24 06:00,4.9,40.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.0,3.2,205,SSW,1025.0,30.26,0.0,0.0,88,38,4.8,40.6,4.8,40.6,4.9,40.8,3.1,37.6,0,0,0,0,10.0,6.0,4.3,6.8,Amsterdam
1637733600,2021-11-24 07:00,4.9,40.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.6,4.2,198,SSW,1024.0,30.25,0.0,0.0,88,44,4.4,39.9,4.4,39.9,4.9,40.8,3.1,37.6,0,1,0,0,10.0,6.0,5.4,8.8,Amsterdam
1637737200,2021-11-24 08:00,4.8,40.7,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.2,5.2,192,SSW,1024.0,30.24,0.0,0.0,88,49,3.9,39.1,3.9,39.1,4.8,40.7,3.1,37.6,0,1,0,0,10.0,6.0,6.6,10.7,Amsterdam
1637740800,2021-11-24 09:00,4.8,40.6,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.8,6.1,185,S,1024.0,30.22,0.0,0.0,89,55,3.5,38.3,3.5,38.3,4.8,40.6,3.1,37.6,0,0,0,0,10.0,6.0,7.8,12.6,Amsterdam
1637744400,2021-11-24 10:00,6.0,42.7,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.9,6.2,183,S,1023.0,30.2,0.0,0.0,84,65,4.8,40.6,4.8,40.6,6.0,42.7,3.5,38.2,0,1,0,0,10.0,6.0,6.9,11.2,Amsterdam
1637748000,2021-11-24 11:00,7.1,44.8,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.0,6.4,180,S,1022.0,30.18,0.0,0.0,80,75,6.1,43.0,6.1,43.0,7.1,44.8,3.8,38.9,0,2,0,0,10.0,6.0,6.0,9.7,Amsterdam
1637751600,2021-11-24 12:00,8.3,46.9,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.0,6.5,178,S,1022.0,30.16,0.0,0.0,75,86,7.4,45.3,7.4,45.3,8.3,46.9,4.2,39.6,0,0,0,0,10.0,6.0,5.1,8.3,Amsterdam
1637755200,2021-11-24 13:00,8.3,47.0,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.0,6.5,178,S,1020.0,30.13,0.0,0.0,76,86,7.4,45.4,7.4,45.4,8.3,47.0,4.4,39.9,0,2,0,0,10.0,6.0,5.3,8.5,Amsterdam
1637758800,2021-11-24 14:00,8.4,47.1,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.0,6.5,179,S,1019.0,30.1,0.0,0.0,77,86,7.5,45.4,7.5,45.4,8.4,47.1,4.6,40.3,0,2,0,0,10.0,6.0,5.4,8.8,Amsterdam
